Subject	Predicate	Object	Belief	Source size	Sources	Total source size	Mean belief of conflicting tuples	Belief difference	Conflicting tuple info
pykF	confers no resistance to antibiotic	Gentamicins	0.6752639151	3	Nichols,Tamae,Liu	4	0.1874558598	0.4878080553	[(('pykF', 'confers resistance to antibiotic', 'Gentamicins'), ['Girgis'], 0.18745585979754537)]
pyrB	confers no resistance to antibiotic	Tobramycin	0.2742368856	2	Girgis,Soo	3	0.1318872115	0.1423496741	[(('pyrB', 'confers resistance to antibiotic', 'Tobramycin'), ['Nichols'], 0.13188721148439436)]
pyrC	confers resistance to antibiotic	Aztreonam	0.1318872115	1	Nichols	2	0.0867810258	0.0451061857	[(('pyrC', 'confers no resistance to antibiotic', 'Aztreonam'), ['Soo'], 0.08678102576311139)]
pyrC	confers no resistance to antibiotic	Cefoxitin	0.1874558598	1	Girgis	2	0.1318872115	0.0555686483	[(('pyrC', 'confers resistance to antibiotic', 'Cefoxitin'), ['Nichols'], 0.13188721148439436)]
pyrC	confers no resistance to antibiotic	Erythromycin	0.5305341315	3	Liu,Girgis,Soo	4	0.1318872115	0.3986469200	[(('pyrC', 'confers resistance to antibiotic', 'Erythromycin'), ['Nichols'], 0.13188721148439436)]
pyrD	confers no resistance to antibiotic	Cefoxitin	0.1874558598	1	Girgis	2	0.1318872115	0.0555686483	[(('pyrD', 'confers resistance to antibiotic', 'Cefoxitin'), ['Nichols'], 0.13188721148439436)]
pyrD	confers no resistance to antibiotic	Erythromycin	0.5305341315	3	Liu,Girgis,Soo	4	0.1318872115	0.3986469200	[(('pyrD', 'confers resistance to antibiotic', 'Erythromycin'), ['Nichols'], 0.13188721148439436)]
pyrD	confers resistance to antibiotic	Piperacillin	0.1874558598	1	Girgis	2	0.0867810258	0.1006748340	[(('pyrD', 'confers no resistance to antibiotic', 'Piperacillin'), ['Soo'], 0.08678102576311139)]
pyrE	confers resistance to antibiotic	Aztreonam	0.1318872115	1	Nichols	2	0.0867810258	0.0451061857	[(('pyrE', 'confers no resistance to antibiotic', 'Aztreonam'), ['Soo'], 0.08678102576311139)]
pyrE	confers no resistance to antibiotic	Cefoxitin	0.1874558598	1	Girgis	2	0.1318872115	0.0555686483	[(('pyrE', 'confers resistance to antibiotic', 'Cefoxitin'), ['Nichols'], 0.13188721148439436)]
pyrE	confers no resistance to antibiotic	Erythromycin	0.5305341315	3	Liu,Girgis,Soo	4	0.1318872115	0.3986469200	[(('pyrE', 'confers resistance to antibiotic', 'Erythromycin'), ['Nichols'], 0.13188721148439436)]
pyrF	confers no resistance to antibiotic	Erythromycin	0.4061240970	3	Nichols,Girgis,Soo	4	0.2562972460	0.1498268511	[(('pyrF', 'confers resistance to antibiotic', 'Erythromycin'), ['Liu'], 0.2562972459573383)]
qmcA	confers no resistance to antibiotic	Ampicillin	0.4566232964	3	Nichols,Girgis,Shaw	4	0.2870794577	0.1695438387	[(('qmcA', 'confers resistance to antibiotic', 'Ampicillin'), ['Tamae'], 0.2870794576663721)]
qmcA	confers resistance to antibiotic	Aztreonam	0.2562972460	1	Liu	3	0.2186682372	0.0376290087	[(('qmcA', 'confers no resistance to antibiotic', 'Aztreonam'), ['Nichols', 'Soo'], 0.21866823724750575)]
qmcA	confers no resistance to antibiotic	Cefoxitin	0.3193430713	2	Nichols,Girgis	3	0.2562972460	0.0630458253	[(('qmcA', 'confers resistance to antibiotic', 'Cefoxitin'), ['Liu'], 0.2562972459573383)]
qmcA	confers resistance to antibiotic	Ciprofloxacin	0.2870794577	1	Tamae	3	0.2186682372	0.0684112204	[(('qmcA', 'confers no resistance to antibiotic', 'Ciprofloxacin'), ['Nichols', 'Soo'], 0.21866823724750575)]
qmcA	confers resistance to antibiotic	Enoxacin	0.2562972460	1	Liu	2	0.0867810258	0.1695162202	[(('qmcA', 'confers no resistance to antibiotic', 'Enoxacin'), ['Soo'], 0.08678102576311139)]
qmcA	confers no resistance to antibiotic	Rifampin	0.6122457083	4	Nichols,Liu,Soo,Shaw	5	0.2870794577	0.3251662506	[(('qmcA', 'confers resistance to antibiotic', 'Rifampin'), ['Tamae'], 0.2870794576663721)]
qseB	confers no resistance to antibiotic	Nalidixic acid	0.2186682372	2	Nichols,Soo	3	0.1874558598	0.0312123774	[(('qseB', 'confers resistance to antibiotic', 'Nalidixic acid'), ['Girgis'], 0.18745585979754537)]
queA	confers no resistance to antibiotic	Sulfamonomethoxine	0.2742368856	2	Girgis,Soo	3	0.1318872115	0.1423496741	[(('queA', 'confers resistance to antibiotic', 'Sulfamonomethoxine'), ['Nichols'], 0.13188721148439436)]
queF	confers no resistance to antibiotic	Tetracycline	0.3881844574	2	Nichols,Liu	3	0.1874558598	0.2007285976	[(('queF', 'confers resistance to antibiotic', 'Tetracycline'), ['Girgis'], 0.18745585979754537)]
queG	confers resistance to antibiotic	Norfloxacin	0.1372802251	1	Shaw	2	0.1318872115	0.0053930136	[(('queG', 'confers no resistance to antibiotic', 'Norfloxacin'), ['Nichols'], 0.13188721148439436)]
racC	confers no resistance to antibiotic	Bleomycin	0.1874558598	1	Girgis	2	0.1318872115	0.0555686483	[(('racC', 'confers resistance to antibiotic', 'Bleomycin'), ['Nichols'], 0.13188721148439436)]
racC	confers resistance to antibiotic	Nalidixic acid	0.1318872115	1	Nichols	2	0.0867810258	0.0451061857	[(('racC', 'confers no resistance to antibiotic', 'Nalidixic acid'), ['Soo'], 0.08678102576311139)]
radA	confers no resistance to antibiotic	Ciprofloxacin	0.6301577294	3	Tamae,Liu,Soo	4	0.1318872115	0.4982705179	[(('radA', 'confers resistance to antibiotic', 'Ciprofloxacin'), ['Nichols'], 0.13188721148439436)]
radA	confers no resistance to antibiotic	Nalidixic acid	0.2186682372	2	Nichols,Soo	3	0.1874558598	0.0312123774	[(('radA', 'confers resistance to antibiotic', 'Nalidixic acid'), ['Girgis'], 0.18745585979754537)]
ratB	confers no resistance to antibiotic	Nitrofurantoin	0.5305341315	3	Liu,Girgis,Soo	4	0.1318872115	0.3986469200	[(('ratB', 'confers resistance to antibiotic', 'Nitrofurantoin'), ['Nichols'], 0.13188721148439436)]
rayT	confers resistance to antibiotic	Amikacin	0.1874558598	1	Girgis	2	0.1318872115	0.0555686483	[(('rayT', 'confers no resistance to antibiotic', 'Amikacin'), ['Nichols'], 0.13188721148439436)]
rbfA	confers no resistance to antibiotic	Cefoxitin	0.1874558598	1	Girgis	2	0.1318872115	0.0555686483	[(('rbfA', 'confers resistance to antibiotic', 'Cefoxitin'), ['Nichols'], 0.13188721148439436)]
rbn	confers resistance to antibiotic	Tobramycin	0.4437531058	2	Liu,Girgis	4	0.2186682372	0.2250848685	[(('rbn', 'confers no resistance to antibiotic', 'Tobramycin'), ['Nichols', 'Soo'], 0.21866823724750575)]
rbsC	confers no resistance to antibiotic	Tetracycline	0.3881844574	2	Nichols,Liu	3	0.1874558598	0.2007285976	[(('rbsC', 'confers resistance to antibiotic', 'Tetracycline'), ['Girgis'], 0.18745585979754537)]
rbsD	confers resistance to antibiotic	Amikacin	0.1874558598	1	Girgis	2	0.1318872115	0.0555686483	[(('rbsD', 'confers no resistance to antibiotic', 'Amikacin'), ['Nichols'], 0.13188721148439436)]
rbsK	confers no resistance to antibiotic	Chloramphenicol	0.2562972460	1	Liu	2	0.1318872115	0.1244100345	[(('rbsK', 'confers resistance to antibiotic', 'Chloramphenicol'), ['Nichols'], 0.13188721148439436)]
rbsK	confers no resistance to antibiotic	Ciprofloxacin	0.6301577294	3	Tamae,Liu,Soo	4	0.1318872115	0.4982705179	[(('rbsK', 'confers resistance to antibiotic', 'Ciprofloxacin'), ['Nichols'], 0.13188721148439436)]
rbsR	confers no resistance to antibiotic	Ampicillin	0.8125441402	4	Nichols,Tamae,Liu,Shaw	5	0.1874558598	0.6250882804	[(('rbsR', 'confers resistance to antibiotic', 'Ampicillin'), ['Girgis'], 0.18745585979754537)]
rbsR	confers no resistance to antibiotic	Aztreonam	0.1318872115	1	Nichols	2	0.0867810258	0.0451061857	[(('rbsR', 'confers resistance to antibiotic', 'Aztreonam'), ['Soo'], 0.08678102576311139)]
rbsR	confers resistance to antibiotic	Piperacillin	0.1874558598	1	Girgis	2	0.0867810258	0.1006748340	[(('rbsR', 'confers no resistance to antibiotic', 'Piperacillin'), ['Soo'], 0.08678102576311139)]
rbsR	confers no resistance to antibiotic	Sulfamonomethoxine	0.3193430713	2	Nichols,Girgis	3	0.0867810258	0.2325620455	[(('rbsR', 'confers resistance to antibiotic', 'Sulfamonomethoxine'), ['Soo'], 0.08678102576311139)]
rcbA	confers no resistance to antibiotic	Erythromycin	0.5756403172	3	Nichols,Liu,Girgis	4	0.0867810258	0.4888592915	[(('rcbA', 'confers resistance to antibiotic', 'Erythromycin'), ['Soo'], 0.08678102576311139)]
rcnA	confers no resistance to antibiotic	Tobramycin	0.2186682372	2	Nichols,Soo	3	0.1874558598	0.0312123774	[(('rcnA', 'confers resistance to antibiotic', 'Tobramycin'), ['Girgis'], 0.18745585979754537)]
rcnB	confers no resistance to antibiotic	Tobramycin	0.2186682372	2	Nichols,Soo	3	0.1874558598	0.0312123774	[(('rcnB', 'confers resistance to antibiotic', 'Tobramycin'), ['Girgis'], 0.18745585979754537)]
rcsF	confers no resistance to antibiotic	Ampicillin	0.8125441402	4	Nichols,Tamae,Liu,Shaw	5	0.1874558598	0.6250882804	[(('rcsF', 'confers resistance to antibiotic', 'Ampicillin'), ['Girgis'], 0.18745585979754537)]
recA	confers no resistance to antibiotic	Ampicillin	0.7437027540	4	Nichols,Tamae,Girgis,Shaw	5	0.2562972460	0.4874055081	[(('recA', 'confers resistance to antibiotic', 'Ampicillin'), ['Liu'], 0.2562972459573383)]
recA	confers no resistance to antibiotic	Cefoxitin	0.3193430713	2	Nichols,Girgis	3	0.2562972460	0.0630458253	[(('recA', 'confers resistance to antibiotic', 'Cefoxitin'), ['Liu'], 0.2562972459573383)]
recA	confers resistance to antibiotic	Chloramphenicol	0.2562972460	1	Liu	2	0.1318872115	0.1244100345	[(('recA', 'confers no resistance to antibiotic', 'Chloramphenicol'), ['Nichols'], 0.13188721148439436)]
recA	confers resistance to antibiotic	Ciprofloxacin	0.6752639151	3	Nichols,Tamae,Liu	4	0.0867810258	0.5884828893	[(('recA', 'confers no resistance to antibiotic', 'Ciprofloxacin'), ['Soo'], 0.08678102576311139)]
recA	confers resistance to antibiotic	Enoxacin	0.2562972460	1	Liu	2	0.0867810258	0.1695162202	[(('recA', 'confers no resistance to antibiotic', 'Enoxacin'), ['Soo'], 0.08678102576311139)]
recA	confers no resistance to antibiotic	Fusidic acid	0.4061240970	3	Nichols,Girgis,Soo	4	0.2562972460	0.1498268511	[(('recA', 'confers resistance to antibiotic', 'Fusidic acid'), ['Liu'], 0.2562972459573383)]
recA	confers no resistance to antibiotic	Gentamicins	0.6064225289	3	Nichols,Tamae,Girgis	4	0.2562972460	0.3501252830	[(('recA', 'confers resistance to antibiotic', 'Gentamicins'), ['Liu'], 0.2562972459573383)]
recA	confers resistance to antibiotic	Nitrofurantoin	0.3881844574	2	Nichols,Liu	4	0.2742368856	0.1139475719	[(('recA', 'confers no resistance to antibiotic', 'Nitrofurantoin'), ['Girgis', 'Soo'], 0.27423688556065673)]
recA	confers no resistance to antibiotic	Rifampin	0.6430279200	4	Nichols,Tamae,Soo,Shaw	5	0.2562972460	0.3867306741	[(('recA', 'confers resistance to antibiotic', 'Rifampin'), ['Liu'], 0.2562972459573383)]
recA	confers resistance to antibiotic	Spectinomycin	0.2562972460	1	Liu	2	0.1318872115	0.1244100345	[(('recA', 'confers no resistance to antibiotic', 'Spectinomycin'), ['Nichols'], 0.13188721148439436)]
recA	confers resistance to antibiotic	Streptomycin	0.2562972460	1	Liu	2	0.1874558598	0.0688413862	[(('recA', 'confers no resistance to antibiotic', 'Streptomycin'), ['Girgis'], 0.18745585979754537)]
recA	confers no resistance to antibiotic	Tetracycline	0.3193430713	2	Nichols,Girgis	3	0.2562972460	0.0630458253	[(('recA', 'confers resistance to antibiotic', 'Tetracycline'), ['Liu'], 0.2562972459573383)]
recA	confers no resistance to antibiotic	Tobramycin	0.4061240970	3	Nichols,Girgis,Soo	4	0.2562972460	0.1498268511	[(('recA', 'confers resistance to antibiotic', 'Tobramycin'), ['Liu'], 0.2562972459573383)]
recA	confers resistance to antibiotic	Triclosan	0.2562972460	1	Liu	2	0.1318872115	0.1244100345	[(('recA', 'confers no resistance to antibiotic', 'Triclosan'), ['Nichols'], 0.13188721148439436)]
recA	confers no resistance to antibiotic	Vancomycin	0.4189666692	2	Nichols,Tamae	3	0.2562972460	0.1626694232	[(('recA', 'confers resistance to antibiotic', 'Vancomycin'), ['Liu'], 0.2562972459573383)]
recB	confers no resistance to antibiotic	Cefoxitin	0.3193430713	2	Nichols,Girgis	3	0.2562972460	0.0630458253	[(('recB', 'confers resistance to antibiotic', 'Cefoxitin'), ['Liu'], 0.2562972459573383)]
recB	confers resistance to antibiotic	Ciprofloxacin	0.5433767036	2	Tamae,Liu	4	0.2186682372	0.3247084664	[(('recB', 'confers no resistance to antibiotic', 'Ciprofloxacin'), ['Nichols', 'Soo'], 0.21866823724750575)]
recB	confers resistance to antibiotic	Enoxacin	0.2562972460	1	Liu	2	0.0867810258	0.1695162202	[(('recB', 'confers no resistance to antibiotic', 'Enoxacin'), ['Soo'], 0.08678102576311139)]
recB	confers no resistance to antibiotic	Fusidic acid	0.4061240970	3	Nichols,Girgis,Soo	4	0.2562972460	0.1498268511	[(('recB', 'confers resistance to antibiotic', 'Fusidic acid'), ['Liu'], 0.2562972459573383)]
recB	confers no resistance to antibiotic	Gentamicins	0.6064225289	3	Nichols,Tamae,Girgis	4	0.2562972460	0.3501252830	[(('recB', 'confers resistance to antibiotic', 'Gentamicins'), ['Liu'], 0.2562972459573383)]
recB	confers no resistance to antibiotic	Metronidazole	0.2870794577	1	Tamae	2	0.2562972460	0.0307822117	[(('recB', 'confers resistance to antibiotic', 'Metronidazole'), ['Liu'], 0.2562972459573383)]
recB	confers no resistance to antibiotic	Nitrofurantoin	0.4061240970	3	Nichols,Girgis,Soo	4	0.2562972460	0.1498268511	[(('recB', 'confers resistance to antibiotic', 'Nitrofurantoin'), ['Liu'], 0.2562972459573383)]
recB	confers no resistance to antibiotic	Rifampin	0.6430279200	4	Nichols,Tamae,Soo,Shaw	5	0.2562972460	0.3867306741	[(('recB', 'confers resistance to antibiotic', 'Rifampin'), ['Liu'], 0.2562972459573383)]
recB	confers resistance to antibiotic	Spectinomycin	0.2562972460	1	Liu	2	0.1318872115	0.1244100345	[(('recB', 'confers no resistance to antibiotic', 'Spectinomycin'), ['Nichols'], 0.13188721148439436)]
recB	confers no resistance to antibiotic	Tetracycline	0.3193430713	2	Nichols,Girgis	3	0.2562972460	0.0630458253	[(('recB', 'confers resistance to antibiotic', 'Tetracycline'), ['Liu'], 0.2562972459573383)]
recB	confers no resistance to antibiotic	Tobramycin	0.4061240970	3	Nichols,Girgis,Soo	4	0.2562972460	0.1498268511	[(('recB', 'confers resistance to antibiotic', 'Tobramycin'), ['Liu'], 0.2562972459573383)]
recB	confers resistance to antibiotic	Triclosan	0.2562972460	1	Liu	2	0.1318872115	0.1244100345	[(('recB', 'confers no resistance to antibiotic', 'Triclosan'), ['Nichols'], 0.13188721148439436)]
recB	confers no resistance to antibiotic	Vancomycin	0.4189666692	2	Nichols,Tamae	3	0.2562972460	0.1626694232	[(('recB', 'confers resistance to antibiotic', 'Vancomycin'), ['Liu'], 0.2562972459573383)]
recC	confers no resistance to antibiotic	Bleomycin	0.1874558598	1	Girgis	2	0.1318872115	0.0555686483	[(('recC', 'confers resistance to antibiotic', 'Bleomycin'), ['Nichols'], 0.13188721148439436)]
recC	confers resistance to antibiotic	Ciprofloxacin	0.5433767036	2	Tamae,Liu	4	0.2186682372	0.3247084664	[(('recC', 'confers no resistance to antibiotic', 'Ciprofloxacin'), ['Nichols', 'Soo'], 0.21866823724750575)]
recC	confers resistance to antibiotic	Enoxacin	0.2562972460	1	Liu	2	0.0867810258	0.1695162202	[(('recC', 'confers no resistance to antibiotic', 'Enoxacin'), ['Soo'], 0.08678102576311139)]
recC	confers no resistance to antibiotic	Fusidic acid	0.4061240970	3	Nichols,Girgis,Soo	4	0.2562972460	0.1498268511	[(('recC', 'confers resistance to antibiotic', 'Fusidic acid'), ['Liu'], 0.2562972459573383)]
recC	confers no resistance to antibiotic	Nalidixic acid	0.2742368856	2	Girgis,Soo	3	0.1318872115	0.1423496741	[(('recC', 'confers resistance to antibiotic', 'Nalidixic acid'), ['Nichols'], 0.13188721148439436)]
recC	confers no resistance to antibiotic	Nitrofurantoin	0.4061240970	3	Nichols,Girgis,Soo	4	0.2562972460	0.1498268511	[(('recC', 'confers resistance to antibiotic', 'Nitrofurantoin'), ['Liu'], 0.2562972459573383)]
recC	confers no resistance to antibiotic	Norfloxacin	0.1372802251	1	Shaw	2	0.1318872115	0.0053930136	[(('recC', 'confers resistance to antibiotic', 'Norfloxacin'), ['Nichols'], 0.13188721148439436)]
recC	confers resistance to antibiotic	Rifampin	0.5433767036	2	Tamae,Liu	5	0.3559484623	0.1874282413	[(('recC', 'confers no resistance to antibiotic', 'Rifampin'), ['Nichols', 'Soo', 'Shaw'], 0.35594846234185545)]
recC	confers resistance to antibiotic	Spectinomycin	0.2562972460	1	Liu	2	0.1318872115	0.1244100345	[(('recC', 'confers no resistance to antibiotic', 'Spectinomycin'), ['Nichols'], 0.13188721148439436)]
recC	confers resistance to antibiotic	Streptomycin	0.2562972460	1	Liu	2	0.1874558598	0.0688413862	[(('recC', 'confers no resistance to antibiotic', 'Streptomycin'), ['Girgis'], 0.18745585979754537)]
recC	confers no resistance to antibiotic	Tetracycline	0.3193430713	2	Nichols,Girgis	3	0.2562972460	0.0630458253	[(('recC', 'confers resistance to antibiotic', 'Tetracycline'), ['Liu'], 0.2562972459573383)]
recF	confers no resistance to antibiotic	Metronidazole	0.2870794577	1	Tamae	2	0.2562972460	0.0307822117	[(('recF', 'confers resistance to antibiotic', 'Metronidazole'), ['Liu'], 0.2562972459573383)]
recF	confers resistance to antibiotic	Nitrofurantoin	0.3881844574	2	Nichols,Liu	4	0.2742368856	0.1139475719	[(('recF', 'confers no resistance to antibiotic', 'Nitrofurantoin'), ['Girgis', 'Soo'], 0.27423688556065673)]
recG	confers resistance to antibiotic	Ciprofloxacin	0.6752639151	3	Nichols,Tamae,Liu	4	0.0867810258	0.5884828893	[(('recG', 'confers no resistance to antibiotic', 'Ciprofloxacin'), ['Soo'], 0.08678102576311139)]
recG	confers resistance to antibiotic	Enoxacin	0.2562972460	1	Liu	2	0.0867810258	0.1695162202	[(('recG', 'confers no resistance to antibiotic', 'Enoxacin'), ['Soo'], 0.08678102576311139)]
recG	confers no resistance to antibiotic	Nitrofurantoin	0.4061240970	3	Nichols,Girgis,Soo	4	0.2562972460	0.1498268511	[(('recG', 'confers resistance to antibiotic', 'Nitrofurantoin'), ['Liu'], 0.2562972459573383)]
recJ	confers no resistance to antibiotic	Metronidazole	0.2870794577	1	Tamae	2	0.2562972460	0.0307822117	[(('recJ', 'confers resistance to antibiotic', 'Metronidazole'), ['Liu'], 0.2562972459573383)]
recJ	confers no resistance to antibiotic	Nitrofurantoin	0.4061240970	3	Nichols,Girgis,Soo	4	0.2562972460	0.1498268511	[(('recJ', 'confers resistance to antibiotic', 'Nitrofurantoin'), ['Liu'], 0.2562972459573383)]
recN	confers resistance to antibiotic	Bleomycin	0.1874558598	1	Girgis	2	0.1318872115	0.0555686483	[(('recN', 'confers no resistance to antibiotic', 'Bleomycin'), ['Nichols'], 0.13188721148439436)]
recN	confers resistance to antibiotic	Ciprofloxacin	0.6752639151	3	Nichols,Tamae,Liu	4	0.0867810258	0.5884828893	[(('recN', 'confers no resistance to antibiotic', 'Ciprofloxacin'), ['Soo'], 0.08678102576311139)]
recN	confers resistance to antibiotic	Enoxacin	0.2562972460	1	Liu	2	0.0867810258	0.1695162202	[(('recN', 'confers no resistance to antibiotic', 'Enoxacin'), ['Soo'], 0.08678102576311139)]
recN	confers resistance to antibiotic	Nalidixic acid	0.3193430713	2	Nichols,Girgis	3	0.0867810258	0.2325620455	[(('recN', 'confers no resistance to antibiotic', 'Nalidixic acid'), ['Soo'], 0.08678102576311139)]
recN	confers no resistance to antibiotic	Nitrofurantoin	0.4749654832	3	Nichols,Liu,Soo	4	0.1874558598	0.2875096234	[(('recN', 'confers resistance to antibiotic', 'Nitrofurantoin'), ['Girgis'], 0.18745585979754537)]
recN	confers resistance to antibiotic	Rifampin	0.5433767036	2	Tamae,Liu	5	0.3559484623	0.1874282413	[(('recN', 'confers no resistance to antibiotic', 'Rifampin'), ['Nichols', 'Soo', 'Shaw'], 0.35594846234185545)]
recO	confers resistance to antibiotic	Nitrofurantoin	0.3881844574	2	Nichols,Liu	4	0.2742368856	0.1139475719	[(('recO', 'confers no resistance to antibiotic', 'Nitrofurantoin'), ['Girgis', 'Soo'], 0.27423688556065673)]
recQ	confers resistance to antibiotic	Nitrofurantoin	0.4437531058	2	Liu,Girgis	4	0.2186682372	0.2250848685	[(('recQ', 'confers no resistance to antibiotic', 'Nitrofurantoin'), ['Nichols', 'Soo'], 0.21866823724750575)]
recR	confers no resistance to antibiotic	Metronidazole	0.2870794577	1	Tamae	2	0.2562972460	0.0307822117	[(('recR', 'confers resistance to antibiotic', 'Metronidazole'), ['Liu'], 0.2562972459573383)]
recR	confers resistance to antibiotic	Nitrofurantoin	0.3881844574	2	Nichols,Liu	4	0.2742368856	0.1139475719	[(('recR', 'confers no resistance to antibiotic', 'Nitrofurantoin'), ['Girgis', 'Soo'], 0.27423688556065673)]
rep	confers no resistance to antibiotic	Vancomycin	0.5433767036	2	Tamae,Liu	3	0.1318872115	0.4114894921	[(('rep', 'confers resistance to antibiotic', 'Vancomycin'), ['Nichols'], 0.13188721148439436)]
rfaB	confers resistance to antibiotic	Trimethoprim	0.1874558598	1	Girgis	2	0.0867810258	0.1006748340	[(('rfaB', 'confers no resistance to antibiotic', 'Trimethoprim'), ['Soo'], 0.08678102576311139)]
rfaD	confers resistance to antibiotic	Chloramphenicol	0.2562972460	1	Liu	2	0.1318872115	0.1244100345	[(('rfaD', 'confers no resistance to antibiotic', 'Chloramphenicol'), ['Nichols'], 0.13188721148439436)]
rfaD	confers resistance to antibiotic	Erythromycin	0.3881844574	2	Nichols,Liu	4	0.2742368856	0.1139475719	[(('rfaD', 'confers no resistance to antibiotic', 'Erythromycin'), ['Girgis', 'Soo'], 0.27423688556065673)]
rfaD	confers no resistance to antibiotic	Fusidic acid	0.4061240970	3	Nichols,Girgis,Soo	4	0.2562972460	0.1498268511	[(('rfaD', 'confers resistance to antibiotic', 'Fusidic acid'), ['Liu'], 0.2562972459573383)]
rfaD	confers no resistance to antibiotic	Gentamicins	0.6064225289	3	Nichols,Tamae,Girgis	4	0.2562972460	0.3501252830	[(('rfaD', 'confers resistance to antibiotic', 'Gentamicins'), ['Liu'], 0.2562972459573383)]
rfaD	confers no resistance to antibiotic	Nalidixic acid	0.2742368856	2	Girgis,Soo	3	0.1318872115	0.1423496741	[(('rfaD', 'confers resistance to antibiotic', 'Nalidixic acid'), ['Nichols'], 0.13188721148439436)]
rfaD	confers resistance to antibiotic	Rifampin	0.5433767036	2	Tamae,Liu	5	0.3559484623	0.1874282413	[(('rfaD', 'confers no resistance to antibiotic', 'Rifampin'), ['Nichols', 'Soo', 'Shaw'], 0.35594846234185545)]
rfaD	confers resistance to antibiotic	Spiramycin	0.1318872115	1	Nichols	2	0.0867810258	0.0451061857	[(('rfaD', 'confers no resistance to antibiotic', 'Spiramycin'), ['Soo'], 0.08678102576311139)]
rfaD	confers resistance to antibiotic	Streptomycin	0.2562972460	1	Liu	2	0.1874558598	0.0688413862	[(('rfaD', 'confers no resistance to antibiotic', 'Streptomycin'), ['Girgis'], 0.18745585979754537)]
rfaD	confers no resistance to antibiotic	Tobramycin	0.4061240970	3	Nichols,Girgis,Soo	4	0.2562972460	0.1498268511	[(('rfaD', 'confers resistance to antibiotic', 'Tobramycin'), ['Liu'], 0.2562972459573383)]
rfaD	confers no resistance to antibiotic	Vancomycin	0.5433767036	2	Tamae,Liu	3	0.1318872115	0.4114894921	[(('rfaD', 'confers resistance to antibiotic', 'Vancomycin'), ['Nichols'], 0.13188721148439436)]
rfaE	confers resistance to antibiotic	Chloramphenicol	0.2562972460	1	Liu	2	0.1318872115	0.1244100345	[(('rfaE', 'confers no resistance to antibiotic', 'Chloramphenicol'), ['Nichols'], 0.13188721148439436)]
rfaE	confers resistance to antibiotic	Erythromycin	0.3881844574	2	Nichols,Liu	3	0.0867810258	0.3014034317	[(('rfaE', 'confers no resistance to antibiotic', 'Erythromycin'), ['Soo'], 0.08678102576311139)]
rfaE	confers resistance to antibiotic	Fusidic acid	0.3881844574	2	Nichols,Liu	3	0.0867810258	0.3014034317	[(('rfaE', 'confers no resistance to antibiotic', 'Fusidic acid'), ['Soo'], 0.08678102576311139)]
rfaE	confers resistance to antibiotic	Nalidixic acid	0.1318872115	1	Nichols	2	0.0867810258	0.0451061857	[(('rfaE', 'confers no resistance to antibiotic', 'Nalidixic acid'), ['Soo'], 0.08678102576311139)]
rfaE	confers resistance to antibiotic	Nitrofurantoin	0.2562972460	1	Liu	3	0.2186682372	0.0376290087	[(('rfaE', 'confers no resistance to antibiotic', 'Nitrofurantoin'), ['Nichols', 'Soo'], 0.21866823724750575)]
rfaE	confers resistance to antibiotic	Rifampin	0.5433767036	2	Tamae,Liu	5	0.3559484623	0.1874282413	[(('rfaE', 'confers no resistance to antibiotic', 'Rifampin'), ['Nichols', 'Soo', 'Shaw'], 0.35594846234185545)]
rfaE	confers resistance to antibiotic	Spiramycin	0.1318872115	1	Nichols	2	0.0867810258	0.0451061857	[(('rfaE', 'confers no resistance to antibiotic', 'Spiramycin'), ['Soo'], 0.08678102576311139)]
rfaE	confers no resistance to antibiotic	Vancomycin	0.5433767036	2	Tamae,Liu	3	0.1318872115	0.4114894921	[(('rfaE', 'confers resistance to antibiotic', 'Vancomycin'), ['Nichols'], 0.13188721148439436)]
rfaG	confers resistance to antibiotic	Trimethoprim	0.1874558598	1	Girgis	2	0.0867810258	0.1006748340	[(('rfaG', 'confers no resistance to antibiotic', 'Trimethoprim'), ['Soo'], 0.08678102576311139)]
rfaH	confers no resistance to antibiotic	Erythromycin	0.2742368856	2	Girgis,Soo	3	0.2562972460	0.0179396396	[(('rfaH', 'confers resistance to antibiotic', 'Erythromycin'), ['Liu'], 0.2562972459573383)]
rfaH	confers resistance to antibiotic	Rifampin	0.5433767036	2	Tamae,Liu	4	0.2240612509	0.3193154528	[(('rfaH', 'confers no resistance to antibiotic', 'Rifampin'), ['Soo', 'Shaw'], 0.2240612508574611)]
rfaH	confers no resistance to antibiotic	Sulfamethoxazole	0.2870794577	1	Tamae	2	0.2562972460	0.0307822117	[(('rfaH', 'confers resistance to antibiotic', 'Sulfamethoxazole'), ['Liu'], 0.2562972459573383)]
rfaP	confers resistance to antibiotic	Piperacillin	0.1874558598	1	Girgis	2	0.0867810258	0.1006748340	[(('rfaP', 'confers no resistance to antibiotic', 'Piperacillin'), ['Soo'], 0.08678102576311139)]
rfaP	confers resistance to antibiotic	Sulfamonomethoxine	0.1874558598	1	Girgis	2	0.0867810258	0.1006748340	[(('rfaP', 'confers no resistance to antibiotic', 'Sulfamonomethoxine'), ['Soo'], 0.08678102576311139)]
rfaP	confers resistance to antibiotic	Trimethoprim	0.1874558598	1	Girgis	2	0.0867810258	0.1006748340	[(('rfaP', 'confers no resistance to antibiotic', 'Trimethoprim'), ['Soo'], 0.08678102576311139)]
